Country Name,Country Code,Series Name,2023 [YR2023]
Iceland,ISL,Gross domestic savings (% of GDP),24.33716752
Iceland,ISL,Gross savings (% of GDP),25.34654625
Iceland,ISL,Imports of goods and services (% of GDP),43.42030319
Iceland,ISL,"Inflation, GDP deflator (annual %)",5.900794057
Iceland,ISL,Tax revenue (% of GDP),..
Iceland,ISL,"Unemployment, total (% of total labor force) (national estimate)",3.518
Iceland,ISL,"Life expectancy at birth, total (years)",..
Iceland,ISL,"Interest rate spread (lending rate minus deposit rate, %)",..
Iceland,ISL,Taxes on exports (% of tax revenue),..
Iceland,ISL,"Taxes on income, profits and capital gains (% of revenue)",..
Iceland,ISL,"Revenue, excluding grants (% of GDP)",..
Iceland,ISL,Social contributions (% of revenue),..
Iceland,ISL,Interest payments (% of revenue),..
India,IND,Exports of goods and services (current US$),7.77136E+11
India,IND,Exports of goods and services (% of GDP),21.89164331
India,IND,GDP (current US$),3.54992E+12
India,IND,GDP per capita (current US$),2484.845429
India,IND,Gross domestic savings (% of GDP),29.15981987
India,IND,Gross savings (% of GDP),30.56294369
India,IND,Imports of goods and services (% of GDP),23.96228484
India,IND,"Inflation, GDP deflator (annual %)",1.366467129
India,IND,Tax revenue (% of GDP),..
India,IND,"Unemployment, total (% of total labor force) (national estimate)",4.172
India,IND,"Life expectancy at birth, total (years)",..
India,IND,"Interest rate spread (lending rate minus deposit rate, %)",..
India,IND,Taxes on exports (% of tax revenue),..
India,IND,"Taxes on income, profits and capital gains (% of revenue)",..
India,IND,"Revenue, excluding grants (% of GDP)",..
India,IND,Social contributions (% of revenue),..
India,IND,Interest payments (% of revenue),..
Indonesia,IDN,Exports of goods and services (current US$),2.98183E+11
Indonesia,IDN,Exports of goods and services (% of GDP),21.74658177
Indonesia,IDN,GDP (current US$),1.37117E+12
Indonesia,IDN,GDP per capita (current US$),4940.549805
Indonesia,IDN,Gross domestic savings (% of GDP),38.13141836
Indonesia,IDN,Gross savings (% of GDP),35.9478957
Indonesia,IDN,Imports of goods and services (% of GDP),19.56908499
Indonesia,IDN,"Inflation, GDP deflator (annual %)",1.533073673
Indonesia,IDN,Tax revenue (% of GDP),..
Indonesia,IDN,"Unemployment, total (% of total labor force) (national estimate)",3.308
Indonesia,IDN,"Life expectancy at birth, total (years)",..
Indonesia,IDN,"Interest rate spread (lending rate minus deposit rate, %)",4.2925
Indonesia,IDN,Taxes on exports (% of tax revenue),..
Indonesia,IDN,"Taxes on income, profits and capital gains (% of revenue)",..
Indonesia,IDN,"Revenue, excluding grants (% of GDP)",..
Indonesia,IDN,Social contributions (% of revenue),..
Indonesia,IDN,Interest payments (% of revenue),..
"Iran, Islamic Rep.",IRN,Exports of goods and services (current US$),1.14987E+11
"Iran, Islamic Rep.",IRN,Exports of goods and services (% of GDP),28.63897652
"Iran, Islamic Rep.",IRN,GDP (current US$),4.01505E+11
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),4502.546329
"Iran, Islamic Rep.",IRN,Gross domestic savings (% of GDP),39.57544522
"Iran, Islamic Rep.",IRN,Gross savings (% of GDP),..
"Iran, Islamic Rep.",IRN,Imports of goods and services (% of GDP),26.90505639
"Iran, Islamic Rep.",IRN,"Inflation, GDP deflator (annual %)",32.90928498
"Iran, Islamic Rep.",IRN,Tax revenue (% of GDP),..
"Iran, Islamic Rep.",IRN,"Unemployment, total (% of total labor force) (national estimate)",..
"Iran, Islamic Rep.",IRN,"Life expectancy at birth, total (years)",..
"Iran, Islamic Rep.",IRN,"Interest rate spread (lending rate minus deposit rate, %)",..
"Iran, Islamic Rep.",IRN,Taxes on exports (% of tax revenue),..
"Iran, Islamic Rep.",IRN,"Taxes on income, profits and capital gains (% of revenue)",..
"Iran, Islamic Rep.",IRN,"Revenue, excluding grants (% of GDP)",..
"Iran, Islamic Rep.",IRN,Social contributions (% of revenue),..
"Iran, Islamic Rep.",IRN,Interest payments (% of revenue),..
Iraq,IRQ,Exports of goods and services (current US$),..
Iraq,IRQ,Exports of goods and services (% of GDP),..
Iraq,IRQ,GDP (current US$),2.50843E+11
Iraq,IRQ,GDP per capita (current US$),5512.47572
Iraq,IRQ,Gross domestic savings (% of GDP),..
Iraq,IRQ,Gross savings (% of GDP),..
Iraq,IRQ,Imports of goods and services (% of GDP),..
Iraq,IRQ,"Inflation, GDP deflator (annual %)",-18.18941272
Iraq,IRQ,Tax revenue (% of GDP),..
Iraq,IRQ,"Unemployment, total (% of total labor force) (national estimate)",..
Iraq,IRQ,"Life expectancy at birth, total (years)",..
Iraq,IRQ,"Interest rate spread (lending rate minus deposit rate, %)",..
Iraq,IRQ,Taxes on exports (% of tax revenue),..
Iraq,IRQ,"Taxes on income, profits and capital gains (% of revenue)",..
Iraq,IRQ,"Revenue, excluding grants (% of GDP)",..
Iraq,IRQ,Social contributions (% of revenue),..
Iraq,IRQ,Interest payments (% of revenue),..
Ireland,IRL,Exports of goods and services (current US$),7.31886E+11
Ireland,IRL,Exports of goods and services (% of GDP),134.1361029
Ireland,IRL,GDP (current US$),5.45629E+11
Ireland,IRL,GDP per capita (current US$),103684.8808
Ireland,IRL,Gross domestic savings (% of GDP),60.65389837
Ireland,IRL,Gross savings (% of GDP),36.99784434
Ireland,IRL,Imports of goods and services (% of GDP),100.6123027
Ireland,IRL,"Inflation, GDP deflator (annual %)",2.965219701
Ireland,IRL,Tax revenue (% of GDP),..
Ireland,IRL,"Unemployment, total (% of total labor force) (national estimate)",4.288
Ireland,IRL,"Life expectancy at birth, total (years)",..
Ireland,IRL,"Interest rate spread (lending rate minus deposit rate, %)",..
Ireland,IRL,Taxes on exports (% of tax revenue),..
Ireland,IRL,"Taxes on income, profits and capital gains (% of revenue)",..
Ireland,IRL,"Revenue, excluding grants (% of GDP)",..
Ireland,IRL,Social contributions (% of revenue),..
Ireland,IRL,Interest payments (% of revenue),..
Isle of Man,IMN,Exports of goods and services (current US$),..
Isle of Man,IMN,Exports of goods and services (% of GDP),..
Isle of Man,IMN,GDP (current US$),..
Isle of Man,IMN,GDP per capita (current US$),..
Isle of Man,IMN,Gross domestic savings (% of GDP),..
Isle of Man,IMN,Gross savings (% of GDP),..
Isle of Man,IMN,Imports of goods and services (% of GDP),..
Isle of Man,IMN,"Inflation, GDP deflator (annual %)",..
Isle of Man,IMN,Tax revenue (% of GDP),..
Isle of Man,IMN,"Unemployment, total (% of total labor force) (national estimate)",..
Isle of Man,IMN,"Life expectancy at birth, total (years)",..
Isle of Man,IMN,"Interest rate spread (lending rate minus deposit rate, %)",..
Isle of Man,IMN,Taxes on exports (% of tax revenue),..
Isle of Man,IMN,"Taxes on income, profits and capital gains (% of revenue)",..
Isle of Man,IMN,"Revenue, excluding grants (% of GDP)",..
Isle of Man,IMN,Social contributions (% of revenue),..
Isle of Man,IMN,Interest payments (% of revenue),..
Israel,ISR,Exports of goods and services (current US$),1.5737E+11
Israel,ISR,Exports of goods and services (% of GDP),30.86278317
Israel,ISR,GDP (current US$),5.09901E+11
Israel,ISR,GDP per capita (current US$),52261.67615
Israel,ISR,Gross domestic savings (% of GDP),29.4176352
Israel,ISR,Gross savings (% of GDP),31.21945129
Israel,ISR,Imports of goods and services (% of GDP),27.13297636
Israel,ISR,"Inflation, GDP deflator (annual %)",3.944913336
Israel,ISR,Tax revenue (% of GDP),..
Israel,ISR,"Unemployment, total (% of total labor force) (national estimate)",3.371
Israel,ISR,"Life expectancy at birth, total (years)",..
Israel,ISR,"Interest rate spread (lending rate minus deposit rate, %)",..
Israel,ISR,Taxes on exports (% of tax revenue),..
Israel,ISR,"Taxes on income, profits and capital gains (% of revenue)",..
Israel,ISR,"Revenue, excluding grants (% of GDP)",..
Israel,ISR,Social contributions (% of revenue),..
Israel,ISR,Interest payments (% of revenue),..
Italy,ITA,Exports of goods and services (current US$),7.90428E+11
Italy,ITA,Exports of goods and services (% of GDP),35.05454365
Italy,ITA,GDP (current US$),2.25485E+12
Italy,ITA,GDP per capita (current US$),38373.16605
Italy,ITA,Gross domestic savings (% of GDP),22.29841473
Italy,ITA,Gross savings (% of GDP),21.27504741
Italy,ITA,Imports of goods and services (% of GDP),33.67320017
Italy,ITA,"Inflation, GDP deflator (annual %)",5.273214455
Italy,ITA,Tax revenue (% of GDP),..
Italy,ITA,"Unemployment, total (% of total labor force) (national estimate)",7.627
Italy,ITA,"Life expectancy at birth, total (years)",..
Italy,ITA,"Interest rate spread (lending rate minus deposit rate, %)",..
Italy,ITA,Taxes on exports (% of tax revenue),..
Italy,ITA,"Taxes on income, profits and capital gains (% of revenue)",..
Italy,ITA,"Revenue, excluding grants (% of GDP)",..
Italy,ITA,Social contributions (% of revenue),..
Italy,ITA,Interest payments (% of revenue),..
Jamaica,JAM,Exports of goods and services (current US$),..
Jamaica,JAM,Exports of goods and services (% of GDP),..
Jamaica,JAM,GDP (current US$),19423355367
Jamaica,JAM,GDP per capita (current US$),6874.200284
Jamaica,JAM,Gross domestic savings (% of GDP),..
Jamaica,JAM,Gross savings (% of GDP),..
Jamaica,JAM,Imports of goods and services (% of GDP),..
Jamaica,JAM,"Inflation, GDP deflator (annual %)",11.68655319
Jamaica,JAM,Tax revenue (% of GDP),..
Jamaica,JAM,"Unemployment, total (% of total labor force) (national estimate)",3.022
Jamaica,JAM,"Life expectancy at birth, total (years)",..
Jamaica,JAM,"Interest rate spread (lending rate minus deposit rate, %)",5.835
Jamaica,JAM,Taxes on exports (% of tax revenue),..
Jamaica,JAM,"Taxes on income, profits and capital gains (% of revenue)",..
Jamaica,JAM,"Revenue, excluding grants (% of GDP)",..
Jamaica,JAM,Social contributions (% of revenue),..
Jamaica,JAM,Interest payments (% of revenue),..
Japan,JPN,Exports of goods and services (current US$),..
Japan,JPN,Exports of goods and services (% of GDP),..
Japan,JPN,GDP (current US$),4.21295E+12
Japan,JPN,GDP per capita (current US$),33834.39211
Japan,JPN,Gross domestic savings (% of GDP),..
Japan,JPN,Gross savings (% of GDP),..
Japan,JPN,Imports of goods and services (% of GDP),..
Japan,JPN,"Inflation, GDP deflator (annual %)",3.752612323
Japan,JPN,Tax revenue (% of GDP),..
Japan,JPN,"Unemployment, total (% of total labor force) (national estimate)",2.6
Japan,JPN,"Life expectancy at birth, total (years)",..
Japan,JPN,"Interest rate spread (lending rate minus deposit rate, %)",..
Japan,JPN,Taxes on exports (% of tax revenue),..
Japan,JPN,"Taxes on income, profits and capital gains (% of revenue)",..
Japan,JPN,"Revenue, excluding grants (% of GDP)",..
Japan,JPN,Social contributions (% of revenue),..
Japan,JPN,Interest payments (% of revenue),..
Jordan,JOR,Exports of goods and services (current US$),..
Jordan,JOR,Exports of goods and services (% of GDP),..
Jordan,JOR,GDP (current US$),50813642349
Jordan,JOR,GDP per capita (current US$),4482.086026
Jordan,JOR,Gross domestic savings (% of GDP),..
Jordan,JOR,Gross savings (% of GDP),..
Jordan,JOR,Imports of goods and services (% of GDP),..
Jordan,JOR,"Inflation, GDP deflator (annual %)",1.778109847
Jordan,JOR,Tax revenue (% of GDP),..
Jordan,JOR,"Unemployment, total (% of total labor force) (national estimate)",..
Jordan,JOR,"Life expectancy at birth, total (years)",..
Jordan,JOR,"Interest rate spread (lending rate minus deposit rate, %)",3.373333333
Jordan,JOR,Taxes on exports (% of tax revenue),..
Jordan,JOR,"Taxes on income, profits and capital gains (% of revenue)",..
Jordan,JOR,"Revenue, excluding grants (% of GDP)",..
Jordan,JOR,Social contributions (% of revenue),..
Jordan,JOR,Interest payments (% of revenue),..
Kazakhstan,KAZ,Exports of goods and services (current US$),..
Kazakhstan,KAZ,Exports of goods and services (% of GDP),..
Kazakhstan,KAZ,GDP (current US$),2.61421E+11
Kazakhstan,KAZ,GDP per capita (current US$),13136.62291
Kazakhstan,KAZ,Gross domestic savings (% of GDP),..
Kazakhstan,KAZ,Gross savings (% of GDP),..
Kazakhstan,KAZ,Imports of goods and services (% of GDP),..
Kazakhstan,KAZ,"Inflation, GDP deflator (annual %)",9.346996308
Kazakhstan,KAZ,Tax revenue (% of GDP),..
Kazakhstan,KAZ,"Unemployment, total (% of total labor force) (national estimate)",..
Kazakhstan,KAZ,"Life expectancy at birth, total (years)",..
Kazakhstan,KAZ,"Interest rate spread (lending rate minus deposit rate, %)",..
Kazakhstan,KAZ,Taxes on exports (% of tax revenue),..
Kazakhstan,KAZ,"Taxes on income, profits and capital gains (% of revenue)",..
Kazakhstan,KAZ,"Revenue, excluding grants (% of GDP)",..
Kazakhstan,KAZ,Social contributions (% of revenue),..
Kazakhstan,KAZ,Interest payments (% of revenue),..
Kenya,KEN,Exports of goods and services (current US$),12722102297
Kenya,KEN,Exports of goods and services (% of GDP),11.8410593
Kenya,KEN,GDP (current US$),1.07441E+11
Kenya,KEN,GDP per capita (current US$),1949.898969
Kenya,KEN,Gross domestic savings (% of GDP),10.72243014
Kenya,KEN,Gross savings (% of GDP),..
Kenya,KEN,Imports of goods and services (% of GDP),20.58384541
Kenya,KEN,"Inflation, GDP deflator (annual %)",6.609305353
Kenya,KEN,Tax revenue (% of GDP),..
Kenya,KEN,"Unemployment, total (% of total labor force) (national estimate)",..
Kenya,KEN,"Life expectancy at birth, total (years)",..
Kenya,KEN,"Interest rate spread (lending rate minus deposit rate, %)",4.42081154
Kenya,KEN,Taxes on exports (% of tax revenue),..
Kenya,KEN,"Taxes on income, profits and capital gains (% of revenue)",..
Kenya,KEN,"Revenue, excluding grants (% of GDP)",..
Kenya,KEN,Social contributions (% of revenue),..
Kenya,KEN,Interest payments (% of revenue),..
Kiribati,KIR,Exports of goods and services (current US$),20644623.84
Kiribati,KIR,Exports of goods and services (% of GDP),7.398595714
Kiribati,KIR,GDP (current US$),279034355.1
Kiribati,KIR,GDP per capita (current US$),2089.910161
Kiribati,KIR,Gross domestic savings (% of GDP),..
Kiribati,KIR,Gross savings (% of GDP),..
Kiribati,KIR,Imports of goods and services (% of GDP),92.49216452
Kiribati,KIR,"Inflation, GDP deflator (annual %)",3.266596417
Kiribati,KIR,Tax revenue (% of GDP),..
Kiribati,KIR,"Unemployment, total (% of total labor force) (national estimate)",..
Kiribati,KIR,"Life expectancy at birth, total (years)",..
Kiribati,KIR,"Interest rate spread (lending rate minus deposit rate, %)",..
Kiribati,KIR,Taxes on exports (% of tax revenue),..
Kiribati,KIR,"Taxes on income, profits and capital gains (% of revenue)",..
Kiribati,KIR,"Revenue, excluding grants (% of GDP)",..
Kiribati,KIR,Social contributions (% of revenue),..
Kiribati,KIR,Interest payments (% of revenue),..
"Korea, Dem. People's Rep.",PRK,Exports of goods and services (current US$),..
"Korea, Dem. People's Rep.",PRK,Exports of goods and services (% of GDP),..
"Korea, Dem. People's Rep.",PRK,GDP (current US$),..
"Korea, Dem. People's Rep.",PRK,GDP per capita (current US$),..
"Korea, Dem. People's Rep.",PRK,Gross domestic savings (% of GDP),..
"Korea, Dem. People's Rep.",PRK,Gross savings (% of GDP),..
"Korea, Dem. People's Rep.",PRK,Imports of goods and services (% of GDP),..
"Korea, Dem. People's Rep.",PRK,"Inflation, GDP deflator (annual %)",..
"Korea, Dem. People's Rep.",PRK,Tax revenue (% of GDP),..
"Korea, Dem. People's Rep.",PRK,"Unemployment, total (% of total labor force) (national estimate)",..
"Korea, Dem. People's Rep.",PRK,"Life expectancy at birth, total (years)",..
"Korea, Dem. People's Rep.",PRK,"Interest rate spread (lending rate minus deposit rate, %)",..
"Korea, Dem. People's Rep.",PRK,Taxes on exports (% of tax revenue),..
"Korea, Dem. People's Rep.",PRK,"Taxes on income, profits and capital gains (% of revenue)",..
"Korea, Dem. People's Rep.",PRK,"Revenue, excluding grants (% of GDP)",..
"Korea, Dem. People's Rep.",PRK,Social contributions (% of revenue),..
"Korea, Dem. People's Rep.",PRK,Interest payments (% of revenue),..
"Korea, Rep.",KOR,Exports of goods and services (current US$),7.53555E+11
